District,fiscal_year,exp_instructional_staff,exp_instructional_supplies,exp_instruction_media,exp_student_support,exp_admin_support,exp_plant,exp_transportation,exp_tuitioned_out,exp_other,total_expenditures
Clinton School District,2008,17839496.0,1126766.0,756195.0,1912376.0,1959187.0,2280134.0,1521040.0,936224.0,370142.0,28701560.0
Colchester School District,2008,19786559.0,686641.0,779707.0,2545235.0,3283797.0,3086632.0,2303944.0,1682315.0,423657.0,34578487.0
Colebrook School District,2008,1031400.0,19564.0,73324.0,34602.0,245138.0,146182.0,91764.0,103002.0,11065.0,1756041.0
Columbia School District,2008,5009739.0,245069.0,181583.0,1048443.0,644447.0,627244.0,731484.0,436611.0,53090.0,8977710.0
Common Ground High School District,2008,1070886.0,36310.0,20430.0,60084.0,246578.0,107786.0,9243.0,0.0,131561.0,1682878.0
Cornwall School District,2008,1396299.0,89239.0,185909.0,139884.0,330064.0,270492.0,241980.0,0.0,508.0,2654375.0
Coventry School District,2008,13517603.0,351573.0,555657.0,2194329.0,2219032.0,2005977.0,1666146.0,1013759.0,395969.0,23920045.0
Cromwell School District,2008,15559437.0,665386.0,259861.0,1047888.0,2776210.0,2361539.0,1035954.0,925624.0,290276.0,24922175.0
Danbury School District,2008,75857843.0,3000394.0,4653178.0,7082901.0,10413434.0,8936094.0,6197993.0,2419064.0,819940.0,119380841.0
Darien School District,2008,41419256.0,1297675.0,2332521.0,2170480.0,6311240.0,6938107.0,2878391.0,1274102.0,1530086.0,66151858.0
Deep River School District,2008,2736317.0,87813.0,47463.0,550501.0,631334.0,461785.0,185836.0,93489.0,477.0,4795015.0
Derby School District,2008,9641377.0,465618.0,381477.0,1462465.0,2128546.0,1618071.0,730905.0,1324432.0,276716.0,18029607.0
East Granby School District,2008,7218619.0,332501.0,591556.0,607145.0,1637287.0,1176387.0,506997.0,425830.0,178732.0,12675054.0
East Haddam School District,2008,9902529.0,421558.0,395004.0,1036718.0,1927118.0,2095968.0,1228189.0,1404267.0,4274.0,18415625.0
East Hampton School District,2008,14331630.0,781833.0,574254.0,1576292.0,2446501.0,2538721.0,1574008.0,1445180.0,11479.0,25279898.0
East Hartford School District,2008,60669850.0,1908581.0,1574199.0,2680806.0,11032089.0,9192300.0,4360107.0,2361847.0,635142.0,94414921.0
East Haven School District,2008,22240349.0,236859.0,2014677.0,3883344.0,5782495.0,5077134.0,2189772.0,4260813.0,907206.0,46592649.0
East Lyme School District,2008,22966867.0,610965.0,1591435.0,1446835.0,3673448.0,4619717.0,1528044.0,2465059.0,791777.0,39694147.0
East Windsor School District,2008,10287362.0,376856.0,350337.0,626470.0,2586608.0,1699720.0,1322563.0,1498205.0,159511.0,18907632.0
Eastford School District,2008,1309813.0,63907.0,29660.0,432970.0,315641.0,330001.0,227264.0,107900.0,0.0,2817156.0
Easton School District,2008,9714705.0,177035.0,265859.0,195793.0,1561896.0,1443367.0,992682.0,269831.0,0.0,14621168.0
Ellington School District,2008,17302478.0,536079.0,773471.0,1264110.0,2208273.0,2865420.0,1583830.0,1193216.0,344364.0,28071241.0
Elm City College Preparatory School,2008,1517330.0,442049.0,149025.0,526208.0,1183661.0,299852.0,0.0,0.0,286313.0,4404438.0
Enfield School District,2008,45654290.0,1183809.0,1726570.0,5344067.0,7264922.0,7516346.0,3325093.0,2305244.0,1563714.0,75884055.0
Essex School District,2008,3831722.0,166550.0,65921.0,627053.0,892447.0,607694.0,259281.0,6444.0,0.0,6457112.0
Explorations District,2008,463792.0,18288.0,30731.0,35139.0,203019.0,169445.0,16826.0,0.0,7390.0,944630.0
Fairfield School District,2008,76714500.0,2384550.0,8319551.0,10326172.0,15285620.0,15760926.0,7178676.0,3131228.0,1952349.0,141053572.0
Farmington School District,2008,28235619.0,1085210.0,1820050.0,3556979.0,5094276.0,6026863.0,2629879.0,2417066.0,900687.0,51766629.0
Franklin School District,2008,1825096.0,116488.0,0.0,134626.0,389125.0,380460.0,219737.0,177665.0,8500.0,3251697.0
Glastonbury School District,2008,44309006.0,1826884.0,4087256.0,4469241.0,8086343.0,9038225.0,4512556.0,3631158.0,1153551.0,81114220.0
Granby School District,2008,14886741.0,923532.0,825125.0,1909297.0,2601917.0,3117729.0,1091406.0,658919.0,582246.0,26596912.0
Greenwich School District,2008,99053275.0,3064674.0,3338301.0,9824812.0,14996981.0,17057085.0,4543705.0,3002250.0,0.0,154881083.0
Griswold School District,2008,13258343.0,598454.0,356173.0,903933.0,3267431.0,2908725.0,1525855.0,537749.0,493535.0,23850198.0
Groton School District,2008,39929940.0,2208345.0,2948539.0,6033249.0,7120295.0,8188554.0,4056257.0,2802266.0,0.0,73287445.0
Guilford School District,2008,26760950.0,784221.0,1150766.0,2847837.0,5968534.0,4462084.0,2949550.0,2374220.0,665987.0,47964149.0
Hamden School District,2008,51027056.0,776417.0,1582818.0,6930920.0,8247030.0,8825503.0,5562839.0,12530922.0,689623.0,96173128.0
Hampton School District,2008,1308270.0,78957.0,93340.0,165242.0,317814.0,222508.0,151652.0,0.0,15829.0,2353612.0
Hartford School District,2008,187142031.0,8235195.0,11049219.0,27605391.0,41497193.0,37751580.0,24490987.0,26509435.0,0.0,364281031.0
Hartland School District,2008,1538931.0,79939.0,167867.0,368975.0,374929.0,247447.0,257151.0,97414.0,116244.0,3248897.0
Hebron School District,2008,7208817.0,301456.0,388560.0,857582.0,1037781.0,1131841.0,540859.0,92094.0,0.0,11558990.0
Highville Charter School District,2008,1149562.0,33501.0,24568.0,63032.0,652674.0,586075.0,0.0,0.0,15688.0,2525100.0
Integrated Day Charter School District,2008,1797438.0,67483.0,214504.0,77528.0,476001.0,345178.0,4349.0,0.0,55220.0,3037701.0
Interdistrict School for Arts and Comm District,2008,1138211.0,29295.0,58442.0,49320.0,322494.0,196069.0,3869.0,0.0,10585.0,1808285.0
Jumoke Academy District,2008,1578116.0,204466.0,59230.0,523303.0,923058.0,475520.0,0.0,0.0,318.0,3764011.0
Kent School District,2008,2489296.0,116136.0,108973.0,242365.0,477137.0,448641.0,298004.0,69468.0,31167.0,4281187.0
Killingly School District,2008,20261987.0,788881.0,1646535.0,1940328.0,3954108.0,3278986.0,1909356.0,2176931.0,44454.0,36001566.0
Lebanon School District,2008,8929403.0,356591.0,440669.0,1226583.0,1834783.0,1891579.0,1075729.0,786919.0,189840.0,16732096.0
Ledyard School District,2008,19372116.0,727253.0,875155.0,1918189.0,4219321.0,2657943.0,2103297.0,1400228.0,409737.0,33683239.0
Lisbon School District,2008,4331575.0,112134.0,34407.0,144958.0,402340.0,734916.0,623786.0,423601.0,16969.0,6824686.0
Litchfield School District,2008,8570558.0,254625.0,998490.0,1245405.0,1569163.0,2050736.0,935375.0,789108.0,331993.0,16745453.0
Madison School District,2008,23495614.0,1219367.0,1813128.0,3293688.0,3576790.0,4518256.0,2680004.0,1807844.0,1113784.0,43518475.0
Manchester School District,2008,55274006.0,2095120.0,2830020.0,6190449.0,10250148.0,10726839.0,3787882.0,6618535.0,1320130.0,99093129.0
Mansfield School District,2008,12399041.0,580430.0,697794.0,1272827.0,2527051.0,1879818.0,874823.0,304730.0,76432.0,20612946.0
Marlborough School District,2008,4632416.0,126950.0,223647.0,186633.0,749809.0,568728.0,382867.0,219942.0,0.0,7090992.0
Meriden School District,2008,61105483.0,1868513.0,1445933.0,8162059.0,11855956.0,12397770.0,4733975.0,12886139.0,783884.0,115239712.0
Middletown School District,2008,41324804.0,1094305.0,1324488.0,3270243.0,5366501.0,7410858.0,6135329.0,4877683.0,1285193.0,72089404.0
Milford School District,2008,64701917.0,3200793.0,1978094.0,3084431.0,8703672.0,10628266.0,3309800.0,2664484.0,838986.0,99110443.0
Monroe School District,2008,28729338.0,572489.0,1856434.0,3413250.0,4643422.0,5562556.0,2373356.0,971273.0,486966.0,48609084.0
Montville School District,2008,20857800.0,1388002.0,924291.0,2146112.0,3221020.0,3902471.0,1949433.0,840269.0,548704.0,35778102.0
Naugatuck School District,2008,38566732.0,985155.0,544943.0,4232009.0,6477216.0,6530268.0,2802492.0,1499709.0,870199.0,62508723.0
New Beginnings Inc Family Academy District,2008,1790319.0,221787.0,232452.0,324103.0,541300.0,369152.0,8656.0,0.0,266707.0,3754476.0
New Britain School District,2008,82387092.0,3372176.0,3308918.0,4294240.0,11520351.0,13866524.0,10112862.0,8163799.0,386832.0,137412794.0
New Canaan School District,2008,36435200.0,800869.0,1261884.0,5907665.0,9797162.0,8729936.0,3823551.0,1912210.0,1116950.0,69785427.0
New Fairfield School District,2008,20307860.0,668879.0,708914.0,2532021.0,3560027.0,3458453.0,1387161.0,612495.0,426302.0,33662112.0
New Hartford School District,2008,4493364.0,92899.0,49224.0,281057.0,675214.0,886763.0,606217.0,173740.0,4461.0,7262939.0
New Haven School District,2008,181572320.0,5200360.0,10044603.0,8335214.0,36934828.0,33749581.0,18348799.0,14160237.0,3174050.0,311519992.0
New London School District,2008,25244850.0,906647.0,2023874.0,3138803.0,5303561.0,5516815.0,2585514.0,2890753.0,483798.0,48094615.0
New Milford School District,2008,33710487.0,777513.0,1234832.0,3726407.0,5405263.0,5719694.0,3981835.0,1980837.0,927983.0,57464851.0
Newington School District,2008,30675200.0,1817867.0,1698453.0,3325505.0,5744029.0,7617672.0,2771030.0,1793611.0,736610.0,56179977.0
Newtown School District,2008,36572505.0,1434951.0,1717317.0,4261119.0,6225931.0,8675985.0,4655899.0,1799080.0,795996.0,66138783.0
Norfolk School District,2008,1324028.0,46822.0,103424.0,47986.0,385106.0,373866.0,189177.0,73398.0,634.0,2544441.0
North Branford School District,2008,13740891.0,639002.0,1568239.0,2276565.0,3005803.0,3053799.0,2003051.0,1097372.0,587059.0,27971781.0
North Canaan School District,2008,3172650.0,121688.0,11558.0,261828.0,666012.0,507559.0,306662.0,0.0,1442.0,5049399.0
North Haven School District,2008,22854787.0,466394.0,976777.0,4106129.0,5307101.0,3517205.0,2969539.0,2406954.0,438986.0,43043872.0
North Stonington School District,2008,7090883.0,420220.0,134542.0,694257.0,1623444.0,1036844.0,842095.0,133820.0,33130.0,12009235.0
Norwalk School District,2008,99460085.0,3029574.0,3944041.0,8581504.0,17461150.0,14955760.0,5933610.0,4845941.0,1398452.0,159610117.0
Norwich School District,2008,29740619.0,871135.0,296651.0,5128831.0,4016411.0,5447035.0,4856596.0,5382201.0,0.0,55739479.0
Odyssey Community School District,2008,1004914.0,60059.0,81895.0,31276.0,207167.0,207393.0,0.0,0.0,0.0,1592704.0
Old Saybrook School District,2008,10819106.0,258699.0,1461861.0,1142756.0,2022184.0,2558177.0,722136.0,578371.0,394355.0,19957645.0
Orange School District,2008,10687171.0,407910.0,57078.0,1215000.0,1817241.0,1592494.0,860716.0,349077.0,30000.0,17016687.0
Oxford School District,2008,11711446.0,527849.0,50318.0,1088428.0,3349521.0,2286612.0,1374262.0,516491.0,244192.0,21149119.0
Park City Prep Charter School District,2008,684533.0,84609.0,1977.0,87133.0,460102.0,302453.0,4483.0,0.0,46052.0,1671342.0
Plainfield School District,2008,18090860.0,597858.0,1014844.0,2449515.0,3169845.0,3104899.0,2505023.0,2004409.0,275553.0,33212806.0
Plainville School District,2008,19500012.0,818589.0,1014228.0,1568763.0,3232024.0,3472602.0,1764466.0,2140226.0,0.0,33510910.0
Plymouth School District,2008,12171432.0,515865.0,397473.0,1206586.0,1874415.0,2250441.0,2300973.0,1538645.0,378057.0,22633887.0
Pomfret School District,2008,3884971.0,155622.0,128117.0,107733.0,576857.0,516353.0,595367.0,593208.0,0.0,6558228.0
Portland School District,2008,9655602.0,710559.0,702583.0,1090307.0,2011336.0,2304227.0,798888.0,509394.0,236823.0,18019719.0
Preston School District,2008,4547900.0,258123.0,86796.0,393401.0,594361.0,764186.0,631492.0,838455.0,25000.0,8139714.0
Putnam School District,2008,9315157.0,359321.0,287852.0,1646760.0,1894256.0,1824277.0,797426.0,924476.0,246791.0,17296316.0
Redding School District,2008,12997658.0,320628.0,363615.0,239028.0,1750731.0,1894315.0,1190265.0,438816.0,4780.0,19199836.0
Regional School District 01,2008,4992752.0,218892.0,383988.0,702705.0,971797.0,1132154.0,199436.0,872857.0,359760.0,9834341.0
Regional School District 04,2008,7194801.0,285244.0,363918.0,760330.0,2515139.0,1578276.0,598308.0,546887.0,49066.0,13891969.0
Regional School District 05,2008,18111704.0,554340.0,1151732.0,1505445.0,5038632.0,3581340.0,1982961.0,1291692.0,949254.0,34167100.0
Regional School District 06,2008,8459651.0,472509.0,540211.0,1066181.0,1837836.0,1967330.0,790727.0,210369.0,211919.0,15556733.0
Regional School District 07,2008,8723034.0,591486.0,256972.0,765004.0,1585274.0,1843507.0,1343314.0,438091.0,387270.0,15933952.0
Regional School District 08,2008,11901172.0,375981.0,849509.0,956627.0,1902464.0,1953300.0,1267834.0,1354659.0,328982.0,20890528.0
Regional School District 09,2008,10815470.0,306508.0,292716.0,164135.0,1371108.0,2020938.0,945621.0,1508318.0,0.0,17424814.0
Regional School District 10,2008,17089824.0,863762.0,2253597.0,1833841.0,2711441.0,3566035.0,2203046.0,1326345.0,0.0,31847891.0
Regional School District 11,2008,2636101.0,122718.0,102256.0,394144.0,1013919.0,712891.0,496432.0,691997.0,167960.0,6338418.0
Regional School District 12,2008,9992790.0,619054.0,808438.0,1387164.0,1813996.0,2727245.0,1288712.0,499238.0,372121.0,19508758.0
Regional School District 13,2008,15432469.0,369625.0,1379971.0,2553047.0,2328641.0,3133498.0,1851906.0,979501.0,368633.0,28397291.0
Regional School District 14,2008,15332010.0,468417.0,1498936.0,2216465.0,2816013.0,2869102.0,1486156.0,1448830.0,658723.0,28794652.0
Regional School District 15,2008,30637318.0,1117392.0,1326231.0,4786860.0,4857775.0,6553185.0,3400180.0,1130752.0,1174381.0,54984074.0
Regional School District 16,2008,15911350.0,644909.0,2231956.0,2019705.0,3452178.0,3170475.0,1873435.0,851004.0,435849.0,30590861.0
Regional School District 17,2008,17415398.0,630319.0,1249321.0,1744935.0,3183604.0,5199269.0,2356544.0,716011.0,514403.0,33009804.0
Regional School District 18,2008,11978942.0,455294.0,1399782.0,1891992.0,2837180.0,3759038.0,1159914.0,1175873.0,510142.0,25168157.0
Regional School District 19,2008,9598297.0,532476.0,346134.0,1105641.0,2092062.0,1458062.0,1131879.0,668608.0,729511.0,17662670.0
Ridgefield School District,2008,42701207.0,989992.0,4221488.0,3641194.0,5623186.0,9614645.0,4730719.0,2855650.0,334537.0,74712618.0
Rocky Hill School District,2008,18164958.0,496243.0,1342001.0,1865661.0,2559937.0,3777493.0,1200721.0,1323282.0,42397.0,30772693.0
Salem School District,2008,4306175.0,347409.0,47123.0,127848.0,994146.0,659119.0,696938.0,382500.0,0.0,7561258.0
Salisbury School District,2008,3306358.0,122479.0,179307.0,246386.0,521233.0,668402.0,340000.0,26500.0,5226.0,5415891.0
Scotland School District,2008,1508367.0,91491.0,39374.0,131992.0,245369.0,168911.0,164299.0,0.0,12757.0,2362560.0
Seymour School District,2008,15856037.0,764143.0,716045.0,1775840.0,3890277.0,3448889.0,1269917.0,791259.0,456166.0,28968573.0
Sharon School District,2008,2270308.0,75752.0,151800.0,282077.0,552706.0,467829.0,276850.0,60552.0,38836.0,4176710.0
Shelton School District,2008,36155204.0,1825945.0,2499530.0,5054855.0,5975571.0,7710220.0,3268025.0,1629206.0,722953.0,64841509.0
Sherman School District,2008,4038417.0,111843.0,259784.0,44840.0,571059.0,502486.0,446488.0,267383.0,34592.0,6276892.0
Side By Side Charter School District,2008,1164168.0,149860.0,45673.0,399829.0,403185.0,324281.0,0.0,0.0,0.0,2486996.0
Simsbury School District,2008,35300202.0,1278198.0,3850238.0,3901897.0,4771749.0,5892792.0,2601596.0,1750741.0,605578.0,59952991.0
Somers School District,2008,11504939.0,352799.0,389109.0,1047063.0,1767387.0,1912625.0,1049805.0,790789.0,289300.0,19103816.0
South Windsor School District,2008,33675984.0,1755855.0,1702627.0,3977327.0,5989623.0,5155404.0,3422989.0,2586450.0,1199349.0,59465608.0
Southington School District,2008,48405466.0,1369239.0,980422.0,5397706.0,8095379.0,7038039.0,3222599.0,3482180.0,661079.0,78652109.0
Sprague School District,2008,2393165.0,119453.0,42861.0,198102.0,570062.0,404640.0,526123.0,748502.0,12058.0,5014966.0
Stafford School District,2008,13665730.0,626417.0,439664.0,1778787.0,2635253.0,2362955.0,1848413.0,1615739.0,74648.0,25047606.0
Stamford Academy District,2008,834105.0,11435.0,0.0,457070.0,823514.0,179533.0,45349.0,0.0,60399.0,2411405.0
Stamford School District,2008,135351342.0,3592223.0,14284691.0,14633901.0,26129964.0,21179125.0,10916265.0,8075020.0,0.0,234162531.0
Sterling School District,2008,3722447.0,128491.0,82705.0,171335.0,509217.0,496708.0,537658.0,551183.0,42696.0,6242440.0
Stonington School District,2008,17174332.0,404398.0,1607009.0,1905741.0,2717327.0,3778624.0,1992245.0,1251364.0,446780.0,31277820.0
Stratford School District,2008,50179216.0,1178710.0,2959073.0,7611737.0,8058088.0,9027240.0,4152342.0,5429880.0,1452589.0,90048875.0
Suffield School District,2008,17734538.0,569736.0,206795.0,1872014.0,3674127.0,2332199.0,1066506.0,1342201.0,88709.0,28886825.0
The Bridge Academy District,2008,1699388.0,103433.0,9912.0,199221.0,264741.0,224622.0,23578.0,0.0,89835.0,2614730.0
Thomaston School District,2008,8454841.0,390184.0,22020.0,687785.0,1702414.0,1521473.0,902507.0,659682.0,276843.0,14617749.0
Thompson School District,2008,7928790.0,410608.0,318443.0,1055284.0,2447723.0,1889896.0,1004351.0,1152680.0,299820.0,16507595.0
Tolland School District,2008,18929480.0,743995.0,1034985.0,2515886.0,3306493.0,3095235.0,1911210.0,1660807.0,286774.0,33484865.0
Torrington School District,2008,34580715.0,536212.0,1929928.0,3394792.0,5239250.0,6235325.0,3461363.0,5562647.0,723136.0,61663368.0
Trailblazers Academy District,2008,1357033.0,7402.0,0.0,497859.0,844317.0,109146.0,24192.0,0.0,115105.0,2955054.0
Trumbull School District,2008,45904298.0,1536215.0,3748371.0,5999255.0,9767401.0,8455782.0,3830179.0,2471459.0,994274.0,82707234.0
Union School District,2008,573555.0,44269.0,19551.0,52643.0,134670.0,84361.0,177130.0,42004.0,0.0,1128183.0
Vernon School District,2008,27386231.0,827298.0,1448584.0,3083822.0,3773151.0,4740969.0,2486518.0,3069724.0,492707.0,47309004.0
Voluntown School District,2008,2335427.0,211121.0,81527.0,440299.0,570707.0,421317.0,470013.0,429492.0,57079.0,5016982.0
Wallingford School District,2008,46082893.0,1059841.0,2863461.0,5521828.0,11733273.0,7765179.0,4823014.0,4512463.0,1279135.0,85641087.0
Waterbury School District,2008,126579766.0,6353297.0,19882718.0,13068964.0,21400860.0,20764011.0,9986936.0,6341616.0,8077353.0,232455521.0
Waterford School District,2008,22470310.0,1350809.0,703452.0,2588491.0,3682582.0,4548888.0,2366717.0,2344827.0,802315.0,40858391.0
Watertown School District,2008,20258597.0,519661.0,494138.0,1444220.0,4529187.0,4305245.0,1602276.0,1235548.0,43050.0,34431922.0
West Hartford School District,2008,67800780.0,1612323.0,5731919.0,7904705.0,15039056.0,14906461.0,4601075.0,3525448.0,1114638.0,122236405.0
West Haven School District,2008,47984148.0,1723677.0,2659259.0,4479856.0,5983801.0,9712386.0,4091912.0,6466370.0,963003.0,84064412.0
Westbrook School District,2008,7354708.0,215807.0,246504.0,1046855.0,1402358.0,1477859.0,389699.0,277545.0,449077.0,12860412.0
Weston School District,2008,23629900.0,575926.0,3412119.0,2342179.0,3330905.0,5756230.0,1885505.0,1450435.0,861843.0,43245042.0
Westport School District,2008,51276735.0,1783748.0,4713386.0,6328936.0,9215778.0,11199085.0,4611877.0,2437714.0,1239490.0,92806749.0
Wethersfield School District,2008,29538222.0,906396.0,965382.0,1976490.0,4130562.0,4920494.0,2322233.0,2140406.0,752410.0,47652595.0
Willington School District,2008,4770922.0,212392.0,205286.0,381491.0,909322.0,711238.0,432436.0,101644.0,12689.0,7737420.0
Wilton School District,2008,37871076.0,945914.0,3189351.0,5776643.0,6676132.0,6934216.0,2942336.0,1976506.0,0.0,66312174.0
Winchester School District,2008,7329129.0,226457.0,258148.0,1482416.0,1690236.0,1241702.0,1012858.0,1313663.0,537252.0,15091861.0
Windham School District,2008,31679550.0,1011239.0,775319.0,2848440.0,4170581.0,4275980.0,2422253.0,2451226.0,599203.0,50233791.0
Windsor Locks School District,2008,15343362.0,489850.0,1067731.0,1715699.0,2340716.0,3109263.0,1021583.0,1226732.0,601360.0,26916296.0
Windsor School District,2008,31883897.0,1033837.0,2453794.0,4751322.0,7218839.0,5223538.0,2983594.0,3557104.0,586798.0,59692723.0
Wolcott School District,2008,19295324.0,820540.0,598538.0,1242218.0,3249663.0,3681202.0,1627948.0,774233.0,736809.0,32026475.0
Woodbridge School District,2008,7348407.0,345413.0,76460.0,138770.0,1539632.0,1162465.0,525628.0,529437.0,26000.0,11692212.0
Woodstock School District,2008,6173996.0,361507.0,158943.0,635169.0,807804.0,1034708.0,974431.0,430625.0,20187.0,10597370.0
Achievement First Bridgeport Academy District,2009,716210.0,143040.0,49407.0,120700.0,737133.0,104742.0,0.0,0.0,102345.0,1973577.0
Achievement First Hartford Academy District,2009,1086600.0,461430.0,66297.0,258807.0,1372153.0,12617.0,339450.0,0.0,3879.0,3601233.0
Amistad Academy District,2009,3986010.0,484620.0,226701.0,899585.0,2298042.0,530531.0,599300.0,0.0,389051.0,9413840.0
Andover School District,2009,2400553.0,92161.0,90215.0,162843.0,563049.0,373350.0,230308.0,72469.0,0.0,3984948.0
Ansonia School District,2009,16993759.0,885453.0,661651.0,1349849.0,3471572.0,2625628.0,1284184.0,1935880.0,913368.0,30121344.0
Ashford School District,2009,4909398.0,217462.0,29384.0,125280.0,701327.0,530416.0,655938.0,365356.0,33783.0,7568344.0
Avon School District,2009,24202787.0,782975.0,965182.0,4116569.0,3489311.0,4540271.0,1787044.0,1592740.0,493538.0,41970417.0
Barkhamsted School District,2009,2347376.0,118058.0,124972.0,47793.0,388651.0,379916.0,274037.0,31251.0,2395.0,3714449.0
Berlin School District,2009,21429035.0,1043694.0,1002603.0,3636015.0,4509943.0,5372753.0,1970407.0,1150993.0,807791.0,40923234.0
Bethany School District,2009,3823142.0,140274.0,330886.0,230098.0,707993.0,816670.0,344373.0,155217.0,0.0,6548653.0
Bethel School District,2009,22671050.0,569552.0,2755793.0,2881692.0,4211860.0,4112221.0,2308906.0,1505469.0,450437.0,41466980.0
Bloomfield School District,2009,19863565.0,1651014.0,691627.0,3135167.0,6274516.0,5485412.0,1915605.0,2491099.0,540939.0,42048944.0
Bolton School District,2009,7043071.0,194117.0,546867.0,839517.0,1414811.0,1149674.0,784710.0,522656.0,178680.0,12674103.0
Bozrah School District,2009,1990028.0,50435.0,39340.0,147602.0,559299.0,293603.0,327025.0,509318.0,6949.0,3923599.0
Branford School District,2009,26719609.0,1979030.0,2179966.0,2850140.0,4253335.0,4026866.0,2772314.0,2887691.0,861705.0,48530656.0
Bridgeport School District,2009,164340625.0,6137863.0,5168440.0,16487572.0,23032749.0,28227031.0,13611730.0,17994593.0,1779282.0,276779885.0
Bristol School District,2009,64684295.0,1504705.0,4970974.0,3909079.0,9402065.0,10304316.0,5608543.0,4836968.0,1988638.0,107209583.0
Brookfield School District,2009,18491392.0,507725.0,1031888.0,2865008.0,5871620.0,2845915.0,1984414.0,1419978.0,622297.0,35640237.0
Brooklyn School District,2009,6746326.0,218890.0,181725.0,816493.0,891028.0,1129349.0,1135639.0,603583.0,13661.0,11736694.0
Canaan School District,2009,1223599.0,52380.0,47237.0,108162.0,269698.0,232070.0,139753.0,81756.0,17479.0,2172134.0
Canterbury School District,2009,4556188.0,90783.0,62441.0,372239.0,752042.0,1130112.0,810723.0,717940.0,18850.0,8511318.0
Canton School District,2009,11866973.0,476782.0,385300.0,1605234.0,3092811.0,2849086.0,1324935.0,908213.0,64496.0,22573830.0
Chaplin School District,2009,1966792.0,84523.0,134180.0,314117.0,350688.0,278581.0,191568.0,4692.0,5536.0,3330677.0
Charter School for Young Children on Asylum Hill District,2009,978246.0,35408.0,11727.0,88023.0,349237.0,202507.0,0.0,0.0,11267.0,1676415.0
Cheshire School District,2009,35102354.0,1247755.0,2343786.0,3822860.0,5548232.0,6124663.0,3359788.0,1580044.0,987426.0,60116908.0
Chester School District,2009,2429880.0,60055.0,40747.0,607270.0,623188.0,404936.0,147852.0,26169.0,0.0,4340097.0
Clinton School District,2009,18904530.0,945372.0,845443.0,1922250.0,2142037.0,2969196.0,1487428.0,971459.0,298540.0,30486255.0
Colchester School District,2009,20541839.0,658138.0,812854.0,2697562.0,3681919.0,3364042.0,2361198.0,1443950.0,461744.0,36023246.0
Colebrook School District,2009,1083341.0,18662.0,48585.0,35453.0,241708.0,191623.0,119256.0,90827.0,11885.0,1841340.0
Columbia School District,2009,4234395.0,207467.0,162714.0,1619713.0,1018864.0,637956.0,797999.0,430086.0,36257.0,9145451.0
Common Ground High School District,2009,1129912.0,252140.0,6283.0,103236.0,263727.0,117368.0,6157.0,0.0,164672.0,2043495.0
Cornwall School District,2009,1429873.0,79447.0,157480.0,146537.0,359317.0,346524.0,208560.0,103081.0,450.0,2831269.0
Coventry School District,2009,13762744.0,423933.0,510835.0,2199054.0,2134518.0,2239776.0,1796283.0,1432194.0,932063.0,25431400.0
Cromwell School District,2009,16084089.0,633861.0,263029.0,1064599.0,3022272.0,2777932.0,1127941.0,756104.0,375735.0,26105562.0
Danbury School District,2009,79346246.0,3260218.0,4644833.0,7623942.0,10637428.0,9508497.0,6909305.0,2258810.0,847083.0,125036362.0
Darien School District,2009,44095436.0,1209329.0,2629616.0,2292666.0,6999516.0,8377219.0,3110011.0,1646948.0,1826493.0,72187234.0
Deep River School District,2009,2732623.0,60553.0,67366.0,592836.0,650333.0,539972.0,208208.0,127405.0,0.0,4979296.0
Derby School District,2009,9753406.0,209111.0,130071.0,1872632.0,2056668.0,1814694.0,809726.0,1614875.0,239417.0,18500600.0
East Granby School District,2009,7200921.0,495990.0,662933.0,658355.0,1569186.0,1430894.0,537381.0,373810.0,189987.0,13119457.0
East Haddam School District,2009,9877289.0,572280.0,369426.0,996912.0,2015334.0,2586446.0,1298452.0,1388399.0,7416.0,19111954.0
East Hampton School District,2009,15619146.0,483390.0,693459.0,1704563.0,2663747.0,3064668.0,1469904.0,879184.0,19434.0,26597495.0
East Hartford School District,2009,63727520.0,1582082.0,1280861.0,2905771.0,11290008.0,8609006.0,4385799.0,3739218.0,659603.0,98179868.0
East Haven School District,2009,24344822.0,539034.0,691499.0,4082422.0,6276084.0,5361627.0,2446735.0,5518290.0,1119432.0,50379945.0
East Lyme School District,2009,23997490.0,526143.0,1698252.0,1453520.0,4004370.0,4737622.0,1818782.0,2055000.0,732490.0,41023669.0
East Windsor School District,2009,11318196.0,468119.0,344258.0,634648.0,2432639.0,1880049.0,1391029.0,1630330.0,455199.0,20554467.0
Eastford School District,2009,1523839.0,98113.0,51946.0,222210.0,335066.0,290794.0,193901.0,100663.0,0.0,2816532.0
Easton School District,2009,10034067.0,188097.0,276785.0,205372.0,1655090.0,1501448.0,976528.0,289375.0,171022.0,15297784.0
Ellington School District,2009,18095609.0,531359.0,935395.0,1455611.0,2207873.0,3224611.0,1704275.0,1070818.0,407339.0,29632890.0
Elm City College Preparatory School District,2009,2916748.0,393355.0,153818.0,294650.0,1726951.0,314043.0,452487.0,0.0,329429.0,6581481.0
Enfield School District,2009,45533549.0,791268.0,1797500.0,5659720.0,8647967.0,7730872.0,3539177.0,2304634.0,1398748.0,77403435.0
Essex School District,2009,4124226.0,169779.0,104653.0,726339.0,938471.0,598388.0,271851.0,42080.0,0.0,6975787.0
Explorations District,2009,534456.0,7403.0,20290.0,40518.0,204243.0,162873.0,13209.0,0.0,5900.0,988892.0
